OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER,FIPS,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,ALT_RISK_SCORE,ALT_RISK_PCTL,ALT_RISK_RATNG,NRI_NUM,ALT_NUM
13307,T08001007801,Colorado,CO,8,Adams,County,1,8001,7801,8001007801,3936,337566831.0,0.0,0.25019904,652610.2493682797,57.21947390952767,Relatively Low,70.0760193503801,39.56831152969914,Relatively Low,41.32688320663441,375800.5851043076,269591.3242437009,0.009155970763845,106209.26086060666,0.0,0.000798630965741,2.326212084e-06,0.0,53.14019306198182,65.6293107548875,99.33999633789062,Very High,0.998617829993089,52.31999969482422,Relatively Moderate,0.493434692467173,2.653584003448486,1.736586570739746,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.0,0.061919636873335,0.2501985057,337566831.0,3936.0,45657600000.0,0.0,45995166831.0,2.43155e-07,2.599812433e-06,0.001133111072704,Relatively Low,5.082418751534499,0.000633613729774,7349.919265384093,0.0,7355.001684135624,74.04584634896774,Relatively Moderate,1.5056037e-08,1.60979098e-07,0.0,72.49688799116895,12772.597152438142,79.91961185368406,Relatively Moderate,497.0,22.590909090909086,0.2501985057,0.0,0.0,1.2100000276e-05,No Rating,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,No Rating,,0.000365000679698,0.2501985057,337558000.0,3936.0,45657600000.0,45995158000.0,0.028795809525081,5.6728114875e-05,Very Low,3547.9,8.1498030718e-05,945.3771563309533,4493.277156330953,29.35387650609484,Very Low,1.0510215087e-05,2.07058e-08,38.61239636423421,7802.964768296008,39.4877039433002,Very Low,282.0,8.278765168704098,0.2501985057,337566831.0,3936.0,45657600000.0,0.0,45995166831.0,8.4415726e-05,1.5409263e-08,0.00029884986,Relatively High,235910.76717228707,0.000502113148067,5824.512517579123,0.0,241735.2796898663,97.8121583334313,Very High,0.000698856479689,1.27569397e-07,0.0,99.65436569050446,419794.2403834383,99.084336203206,Very High,0.0,0.0,0.2501985057,0.0,0.0,0.0,0.0,0.0,7.76262993e-07,1.233054945e-06,5.5219974456e-05,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,0.0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.0,0.01489003179766,0.2501985057,337566831.0,3936.0,45657600000.0,45995166831.0,5.6991008e-05,2.8506931e-06,Relatively High,286.4578993545685,0.000167070684539,1938.019940657318,2224.477840011887,48.440482833563394,Relatively Low,8.48596109e-07,4.244682e-08,56.91943963111986,3862.9983438728,59.411436459220525,Relatively Low,0.0,0.010000021355044,0.0,0.0,0.0,0.0,0.0,0.001885017963395,7.395919527e-06,No Rating,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,No Rating,815.0,37.04553311072857,0.2501985057,337566831.0,3936.0,45657600000.0,45995166831.0,1.9450695e-08,7.030031e-09,Relatively Moderate,243.23709730934476,0.001025055225117,11890.640611352756,12133.8777086621,73.37717564475747,Relatively High,7.20559827e-07,2.60430697e-07,70.09259592002971,21071.529079860964,84.47652132247245,Relatively High,16.0,0.666666666666667,0.013303436484,22875719.730652433,476.432714053704,5526619483.0229645,0.0,5549495202.753617,0.00023379366,8.7082162e-06,0.038004555,Relatively Low,3565.465493975631,0.002765919385822,32084.66487553081,0.0,35650.13036950644,73.23085233811683,Relatively Moderate,1.0562250691e-05,7.02723421e-07,0.0,77.60645418888133,61909.53764480607,79.39161870332492,Relatively Moderate,41.0,1.184601625531898,0.2501985057,337566831.0,3936.0,45657600000.0,0.0,45995166831.0,2.4039841e-06,2.8392634e-08,3.1181764e-07,Very Low,961.3084380091088,0.000132382985389,1535.6426305095724,0.0,2496.9510685186815,29.012120713370404,Relatively Low,2.847757391e-06,3.3633889e-08,0.0,28.992135056018615,4336.1716933838015,34.37782428768492,Relatively Low,0.0,0.000439373530179,0.25019904,337566831.0,3936.0,45657600000.0,0.0,45995166831.0,0.163229129860979,0.002218087807188,0.0,Relatively Moderate,24209.806690593447,0.003835903859878,44496.4847745852,0.0,68706.29146517867,55.06283725796781,Relatively Moderate,7.1718559015e-05,9.7456907e-07,0.0,57.361187853422834,119314.4230837601,63.53041906483375,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,9.999999747e-06,0.0204366126978,49650816.88355696,245.29648969744693,2845439280.490384,0.0,2895090097.3739405,0.4,6.7706809e-05,0.013579329,Relatively Low,198.60326251709225,1.66082422e-07,1.926556090183745,0.0,200.529818607276,44.42581427705041,Very Low,5.8833761e-07,4.2196e-11,0.0,52.170810887945485,348.2373900262728,50.17837606431051,Very Low,73.0,4.52013349175346,0.2501985057,337566831.0,3936.0,45657600000.0,0.0,45995166831.0,4.34314273e-07,3.023258e-09,3.3681001e-08,Very Low,662.6957709030602,1.224763212e-05,142.0725325866561,0.0,804.7683034897161,41.32395424759847,Relatively Low,1.963154285e-06,3.111695e-09,0.0,61.79979801301172,1397.5498283972495,48.669314560243535,Relatively Low,March 2023,8001007801,0.9986,0.9993,0.9804,0.9819,0.9573,64.74012992398065,75.75122292103424,Relatively High,1,3
13308,T08001007802,Colorado,CO,8,Adams,County,1,8001,7802,8001007802,3893,274028483.0,0.0,0.24857547,490307.70886461186,47.14598297103173,Relatively Low,56.599861782999305,30.03382107710736,Relatively Low,29.440221147201107,288458.44556728087,215351.05492596223,0.006302361262183,73107.39064131875,0.0,0.0007858710619,1.618895778e-06,0.0,50.667026798506235,62.1200589830186,97.5399932861328,Very High,0.989633724948169,52.31999969482422,Relatively Moderate,0.493434692467173,2.653584003448486,1.699751615524292,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.0,0.061919669795983,0.248574807,274028483.0,3893.0,45158800000.0,0.0,45432828483.0,2.43155e-07,2.599812433e-06,0.001133111072704,Relatively Low,4.125783022958653,0.00062669162856,7269.6228912958,0.0,7273.748674318758,73.91901730981517,Relatively Moderate,1.5056037e-08,1.60979098e-07,0.0,72.54503605232873,12363.566060090989,79.48199590924227,Relatively Moderate,497.0,22.590909090909086,0.248574807,0.0,0.0,1.2100000276e-05,No Rating,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,No Rating,,0.00036500097353,0.248574807,274020000.0,3893.0,45158800000.0,45432820000.0,0.024386716042498,4.4260459222e-05,Very Low,2439.1,6.2891845974e-05,729.545413295022,3168.645413295022,22.992460718228152,Very Low,8.900899546e-06,1.6155111e-08,34.04772529769594,5385.910160271852,31.830614089330734,Very Low,282.0,8.278769570519339,0.248574807,274028483.0,3893.0,45158800000.0,0.0,45432828483.0,8.4415726e-05,1.5409263e-08,0.00029884986,Relatively Moderate,191506.58096375712,0.00049662766398,5760.880902168245,0.0,197267.4618659253,96.99039512820211,Relatively High,0.000698856479688,1.27569397e-07,0.0,99.6120431219948,335305.68699698325,98.54445131522617,Very High,0.0,0.0,0.248574807,0.0,0.0,0.0,0.0,0.0,7.76262993e-07,1.233054945e-06,5.5219974456e-05,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,0.0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.0,0.014890039714684,0.248574807,274028483.0,3893.0,45158800000.0,45432828483.0,5.6991008e-05,2.8506931e-06,Relatively High,232.53950446185607,0.000165245471268,1916.8474667121293,2149.386971173985,47.67394049751828,Relatively Low,8.48596109e-07,4.244682e-08,58.28365003377486,3653.423976639845,58.138271314869755,Relatively Low,0.0,0.010000026672051,0.0,0.0,0.0,0.0,0.0,0.001885017963395,7.395919527e-06,No Rating,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,No Rating,815.0,37.04555280782489,0.248574807,274028483.0,3893.0,45158800000.0,45432828483.0,1.9450695e-08,7.030031e-09,Relatively Moderate,197.4539162735545,0.001013856705127,11760.737779470595,11958.191695744148,72.9291695116254,Relatively Moderate,7.20559827e-07,2.60430697e-07,70.15967705226339,20325.95565359029,83.62002874940106,Relatively High,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023379366,8.7082162e-06,0.038004555,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,0.0,No Rating,41.0,1.184602255384146,0.248574807,274028483.0,3893.0,45158800000.0,0.0,45432828483.0,2.4039841e-06,2.8392634e-08,3.1181764e-07,Very Low,780.3666378665495,0.00013093672818,1518.8660468937417,0.0,2299.2326847602912,28.071619190933568,Relatively Low,2.847757391e-06,3.3633889e-08,0.0,28.458400442035718,3908.12447038756,32.73200780097988,Relatively Low,0.0,0.000439373530176,0.24857547,274028483.0,3893.0,45158800000.0,0.0,45432828483.0,0.163229129862027,0.002218087807203,0.0,Relatively Moderate,19652.927929843685,0.003793997389865,44010.369722438554,0.0,63663.297652282236,53.65561185502169,Relatively Moderate,7.1718559015e-05,9.7456907e-07,0.0,57.24597641692433,108211.79303407056,61.61822765542501,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.7706809e-05,0.013579329,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,0.0,No Rating,73.0,4.520135895106772,0.248574807,274028483.0,3893.0,45158800000.0,0.0,45432828483.0,4.34314273e-07,3.023258e-09,3.3681001e-08,Very Low,537.9601907365156,1.2113829228e-05,140.52041904467796,0.0,678.4806097811936,38.834347182751245,Relatively Low,1.963154285e-06,3.111695e-09,0.0,60.30016205932781,1153.2485125774906,44.96622746515721,Relatively Low,March 2023,8001007802,0.9811,0.9965,0.8252,0.9903,0.9077,56.90813268832066,62.473794549266245,Relatively High,1,3
13309,T08001007900,Colorado,CO,8,Adams,County,1,8001,7900,8001007900,5490,429966362.0,34.0,0.63890658,695531.6922103553,59.34452742234695,Relatively Low,72.7021423635107,45.99079315123189,Relatively Low,51.485832757429165,442392.8114237828,338868.0711212716,0.008924469083156,103523.84136460932,0.898937901895163,0.000788126935198,1.625586354e-06,0.02643935005574,51.83549803884726,61.22580031394186,90.29000091552734,Very High,0.948859709744299,52.31999969482422,Relatively Moderate,0.493434692467173,2.653584003448486,1.572203874588013,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.0,0.061919504643963,0.63890658,429966362.0,5490.0,63684000000.0,34.0,64113966396.0,2.43155e-07,2.599812433e-06,0.001133111072704,Relatively Low,6.473589523841193,0.000883775248085,10251.792877784212,0.002385496995167,10258.268852805048,78.34629025060478,Relatively Moderate,1.5056037e-08,1.60979098e-07,7.0161676328e-05,72.5015853629894,16128.090036945625,82.9222756029111,Relatively Moderate,497.0,22.590909090909083,0.63890658,33.55543452003496,33.55543452003496,1.2100000276e-05,Very Low,0.00917237823558,0.00917237823558,68.36740691973995,Very Low,0.000269775830458,79.34776219419005,0.014420848601165,68.04333349188984,Very Low,,0.00036500043767,0.63890658,429956000.0,5490.0,63684000000.0,64113956000.0,0.025613294231472,4.9153146988e-05,Very Low,4019.6,9.8495651698e-05,1142.5495596993062,5162.149559699305,32.06660873241422,Very Low,9.348638301e-06,1.794092e-08,35.552058623200324,8115.951538962051,40.31061218665271,Very Low,282.0,8.278747489402429,0.63890658,429966362.0,5490.0,63684000000.0,34.0,64113966396.0,8.4415726e-05,1.5409263e-08,0.00029884986,Relatively High,300484.778131825,0.000700355991588,8124.129502415981,0.084119485958237,308608.99175372696,98.56691080518686,Very High,0.000698856479689,1.27569397e-07,0.002474102528183,99.64848755598925,485196.2525679096,99.3079008704752,Very High,0.0,0.0,0.63890658,0.0,0.0,0.0,0.0,0.0,7.76262993e-07,1.233054945e-06,5.5219974456e-05,No Rating,0.0,0.0,0.0,0.0,0.0,0.0,No Expected Annual Losses,0.0,0.0,0.0,0.0,0.0,0.0,No Rating,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.0,0.01489,0.63890658,429966362.0,5490.0,63684000000.0,64113966362.0,5.6991008e-05,2.8506931e-06,Relatively High,364.86778184568146,0.000233033043222,2703.1833013741566,3068.0510832198365,55.92528414931422,Relatively Low,8.48596109e-07,4.244682e-08,58.04135216893302,4823.601800472176,64.05327616082704,Relatively Low,0.0,0.01,0.002233166559,3729274.3525073673,0.0,0.0,3729274.3525073673,0.001885017963395,7.395919527e-06,Very High,70.29749144904942,0.0,0.0,70.29749144904942,43.73107064993224,Relatively Low,1.63495328e-07,0.0,45.17588828000707,110.52198843001318,45.143299767622,Relatively Low,815.0,37.045454000000014,0.63890658,429966362.0,5490.0,63684000000.0,64113966362.0,1.9450695e-08,7.030031e-09,Relatively Moderate,309.81648737147094,0.001429764528936,16585.26853565209,16895.08502302356,82.57926953438506,Relatively High,7.20559827e-07,2.60430697e-07,70.1297301182305,26562.518134691545,89.23215141351221,Relatively High,16.0,0.666666666666667,0.002442339354,4020286.037878033,4.602530832416,53389357.6560256,31.668886091392,57409675.36278972,0.00023379366,8.7082162e-06,0.038004555,Relatively Low,626.6115913616027,2.6719889037e-05,309.95071283186405,0.802374615499362,937.3646788089661,33.26678723254339,Very Low,1.457350264e-06,4.867011e-09,0.02359925339704,32.441224135096405,1473.7283799254046,35.25900204537887,Very Low,41.0,1.184599095815363,0.63890658,429966362.0,5490.0,63684000000.0,34.0,64113966396.0,2.4039841e-06,2.8392634e-08,3.1181764e-07,Very Low,1224.439885359113,0.000184650048218,2141.940559323567,1.255888241e-05,3366.3804572415625,32.85054255181576,Relatively Low,2.847757391e-06,3.3633889e-08,3.69378894e-07,28.713511479996708,5292.63639821255,37.62307948437426,Relatively Low,0.0,0.000794901680316,0.63890658,429966362.0,5490.0,63684000000.0,34.0,64113966396.0,0.090223182049934,0.001226024669747,0.031952643331055,Relatively Moderate,30836.567907553337,0.005350384194802,62064.45665970791,0.00086357313573,92901.02543083437,60.81635532147518,Relatively Moderate,7.1718559015e-05,9.7456907e-07,2.5399209874e-05,57.305933388979675,146059.35213555727,67.89230842410693,Relatively Moderate,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,9.999999747e-06,0.0172149607461,20131987.714412976,306.14526479987893,3551285071.678595,33.99998938272,3571417093.3929977,0.4,6.7706809e-05,0.013579329,Very Low,80.52794882334675,2.07281184e-07,2.404461739785186,4.616970302e-06,82.93241518010225,35.50473880108927,Very Low,1.87288951e-07,3.7756e-11,1.35793244e-07,37.33128797878539,130.38666447509848,38.68620082766494,Very Low,73.0,4.520123839009289,0.63890658,429966362.0,5490.0,63684000000.0,34.0,64113966396.0,4.34314273e-07,3.023258e-09,3.3681001e-08,Very Low,844.09030615918,1.7083206386e-05,198.16519408047313,5.176218377e-06,1042.2555054158713,45.49052305235221,Relatively Low,1.963154285e-06,3.111695e-09,1.52241717e-07,61.145688987011766,1638.6381439255204,51.66841078818437,Relatively Low,March 2023,8001007900,0.921,0.9483,0.814,0.9603,0.7713,67.73149965445751,79.52480782669463,Relatively High,1,3
